440;54612;3.07;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
441;54612;3.07;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
442;54612;3.07;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
444;54612;3.05;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-116
446;54612;3.05;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
447;54612;3.05;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
448;54612;3.05;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
449;54612;3.05;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
450;54612;3.05;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
451;54612;3.12;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
452;54612;3.01;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
455;54612;3.01;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
456;54612;3.01;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-119
457;54612;3.01;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
458;54612;3.01;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
459;54612;3.09;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-116
462;54612;3.09;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
463;54612;3.09;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
464;54612;3.09;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
466;54612;3.09;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
467;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
468;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
470;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
471;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
471;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
472;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
473;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
475;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
477;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
479;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-110
480;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
481;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
482;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
486;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
487;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
488;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
489;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
490;54612;2.93;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
491;54612;3.07;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
492;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-72
493;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
494;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
495;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
496;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
496;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
497;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
498;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
499;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-116
501;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
501;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
503;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
504;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-110
505;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
505;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
506;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-116
507;54612;3.11;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-114
508;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
510;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-110
511;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
512;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
513;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-112
514;54612;2.51;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-72
516;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
517;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
519;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
520;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-73
521;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-115
522;54612;3.08;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
523;54612;3.15;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
524;54612;2.59;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
527;54612;2.59;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-111
528;54612;2.59;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-72
529;54612;2.59;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
531;54612;3.18;0.00;0.00;0.00;0.00;1037.55;1037.55;0.00;0.00;0.00;0.00;0.00;44330.00;44330.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;20;10;15.89;1.00;2.00;3.00;4.00;5.00;6.00;7.00;8.00;9.00;10.00;11.00;12.00;0.00;0;-113
